time,step-size,{Controller}.ctl.motor,{RobotArm}.env.theta
0.0,0.0,0.0,0.0
0.1,0.1,0.0,-0.037335803822451996
0.2,0.1,0.0,-0.07411392798525956
0.30000000000000004,0.1,0.0,-0.06611181752721229
0.4,0.1,0.0,-0.07077195998825382
0.5,0.1,0.0,-0.09864057967720491
0.6,0.1,0.0,-0.11248308767009002
0.7,0.1,0.0,-0.11631240652023543
0.7999999999999999,0.1,0.0,-0.13126353289493553
0.8999999999999999,0.1,0.0,-0.14905157439613897
0.9999999999999999,0.1,0.0,-0.15934807159511702
1.0999999999999999,0.1,0.0,-0.1699887154656677
1.2,0.1,0.0,-0.18495259116998952
1.3,0.1,0.0,-0.19843329944131866
1.4000000000000001,0.1,0.0,-0.20967858055239505
1.5000000000000002,0.1,0.0,-0.22237064957670685
1.6000000000000003,0.1,0.0,-0.23591723847296986
1.7000000000000004,0.1,0.0,-0.24827846393238967
1.8000000000000005,0.1,0.0,-0.26038304956842645
1.9000000000000006,0.1,0.0,-0.27318534944867634
2.0000000000000004,0.1,0.0,-0.2858546856946439
2.1000000000000005,0.1,0.0,-0.29805281691726576
2.2000000000000006,0.1,0.0,-0.3103705872139106
2.3000000000000007,0.1,0.0,-0.322838648069502
2.400000000000001,0.1,0.0,-0.3350911933591845
2.500000000000001,0.1,0.0,-0.3472118068667746
2.600000000000001,0.1,0.0,-0.3593928171913264
2.700000000000001,0.1,0.0,-0.37152596322216397
2.800000000000001,0.1,0.0,-0.3835244285911923
2.9000000000000012,0.1,0.0,-0.3954755417428121
3.0000000000000013,0.1,0.0,-0.40740352911606476
3.1000000000000014,0.1,0.0,-0.4192465074433888
3.2000000000000015,0.1,0.0,-0.43100549555865114
3.3000000000000016,0.1,0.0,-0.442714992469744
3.4000000000000017,0.1,0.0,-0.4543620966390485
3.5000000000000018,0.1,0.0,-0.465927705412181
3.600000000000002,0.1,0.0,-0.47742305874167373
3.700000000000002,0.1,0.0,-0.48885433468855743
3.800000000000002,0.1,0.0,-0.5002110587446738
3.900000000000002,0.1,0.0,-0.511490759222613
4.000000000000002,0.1,0.0,-0.5226986971448847
4.100000000000001,0.1,0.0,-0.5338331353842614
4.200000000000001,0.1,0.0,-0.5448898334506422
4.300000000000001,0.1,0.0,-0.5558695732344798
4.4,0.1,0.0,-0.5667732374878233
4.5,0.1,0.0,-0.5775987403483257
4.6,0.1,0.0,-0.5883448923341608
4.699999999999999,0.1,0.0,-0.5990120995580136
4.799999999999999,0.1,0.0,-0.6095998319877464
4.899999999999999,0.1,0.0,-0.6201069539662852
4.999999999999998,0.1,0.0,-0.6305331470646063
5.099999999999998,0.1,0.0,-0.6408782865353921
5.1999999999999975,0.1,0.0,-0.6511417703617385
5.299999999999997,0.1,0.0,-0.6613230933347636
5.399999999999997,0.1,0.0,-0.6714220777938043
5.4999999999999964,0.1,0.0,-0.6814384579520222
5.599999999999996,0.1,0.0,-0.6913718642751835
5.699999999999996,0.1,0.0,-0.7012220769011882
5.799999999999995,0.1,0.0,-0.7109889575647577
5.899999999999995,0.1,0.0,-0.7206723161545164
5.999999999999995,0.1,0.0,-0.7302719904104955
6.099999999999994,0.1,0.0,-0.7397879007878075
6.199999999999994,0.1,0.0,-0.7492199844847022
6.299999999999994,0.1,0.0,-0.7585681808647324
6.399999999999993,0.1,0.0,-0.7678324741026461
6.499999999999993,0.1,0.0,-0.777012887581001
6.5999999999999925,0.1,0.0,-0.7861094584259538
6.699999999999992,0.1,0.0,-0.7951222471144591
6.799999999999992,0.1,0.0,-0.8040513484114269
6.8999999999999915,0.1,0.0,-0.8128968807837934
6.999999999999991,0.1,0.0,-0.8216589815568875
7.099999999999991,0.1,0.0,-0.8303378132977354
7.19999999999999,0.1,0.0,-0.8389335633323329
7.29999999999999,0.1,0.0,-0.8474464386013812
7.39999999999999,0.1,0.0,-0.8558766660863305
7.499999999999989,0.1,0.0,-0.8642244943589359
7.599999999999989,0.1,0.0,-0.8724901914467535
7.699999999999989,0.1,0.0,-0.8806740431640134
7.799999999999988,0.1,0.0,-0.888776353538188
7.899999999999988,0.1,0.0,-0.8967974443336268
7.999999999999988,0.1,0.0,-0.9047376536085138
8.099999999999987,0.1,0.0,-0.9125973351330811
8.199999999999987,0.1,0.0,-0.9203768581478871
8.299999999999986,0.1,0.0,-0.9280766065207926
8.399999999999986,0.1,0.0,-0.9356969779065046
8.499999999999986,0.1,0.0,-0.9432383832912759
8.599999999999985,0.1,0.0,-0.9507012464415193
8.699999999999985,0.1,0.0,-0.9580860031741204
8.799999999999985,0.1,0.0,-0.9653931007642899
8.899999999999984,0.1,0.0,-0.9726229974435352
8.999999999999984,0.1,0.0,-0.9797761618121262
9.099999999999984,0.1,0.0,-0.9868530722489952
9.199999999999983,0.1,0.0,-0.9938542163995151
9.299999999999983,0.1,0.0,-1.0007800906663653
9.399999999999983,0.1,0.0,-1.0076311996780984
9.499999999999982,0.1,0.0,-1.014408055788347
9.599999999999982,0.1,0.0,-1.0211111786045497
9.699999999999982,0.1,0.0,-1.0277410945145133
9.799999999999981,0.1,0.0,-1.0342983362211589
9.89999999999998,0.1,0.0,-1.0407834423011981
9.99999999999998,0.1,0.0,-1.0471969567764123
